season,round,driverId,stop,lap_pit,pit_duration
2023,18,max_verstappen,1,16,23.756
2023,18,norris,1,17,24.155
2023,18,sainz,1,17,23.668
2023,18,perez,1,17,24.245
2023,18,tsunoda,1,17,24.354
2023,18,gasly,1,18,23.900
2023,18,alonso,1,19,25.055
2023,18,hulkenberg,1,19,26.573
2023,18,hamilton,1,20,24.916
2023,18,stroll,1,20,24.457
2023,18,russell,1,21,24.357
2023,18,ricciardo,1,22,24.364
2023,18,leclerc,1,23,23.963
2023,18,zhou,2,27,24.717
2023,18,bottas,2,28,25.020
2023,18,albon,2,29,24.354
2023,18,kevin_magnussen,2,29,24.745
2023,18,sargeant,2,32,25.547
2023,18,norris,2,34,23.361
2023,18,tsunoda,2,34,24.125
2023,18,hulkenberg,2,34,24.308
2023,18,max_verstappen,2,35,24.974
2023,18,sainz,2,35,23.673
2023,18,perez,2,37,23.747
2023,18,gasly,2,37,24.880
2023,19,tsunoda,1,9,30.121
2023,19,norris,1,11,23.408
2023,19,max_verstappen,1,19,22.427
2023,19,zhou,1,21,22.817
2023,19,sargeant,1,22,23.945
2023,19,hulkenberg,1,23,23.144
2023,19,kevin_magnussen,1,23,23.642
2023,19,hamilton,1,24,22.210
2023,19,piastri,1,25,23.734
2023,19,russell,1,26,22.311
2023,19,ricciardo,1,27,22.406
2023,19,gasly,1,28,22.627
2023,19,alonso,1,29,22.844
2023,19,sainz,1,30,22.067
2023,19,stroll,1,30,22.582
2023,19,leclerc,1,31,22.248
2023,19,bottas,1,31,23.638
2023,19,max_verstappen,2,33,22.372
2023,19,norris,2,33,22.563
2023,19,albon,1,33,23.680
2023,19,max_verstappen,3,34,20:09.136
2023,19,leclerc,2,34,20:10.512
2023,19,hamilton,2,34,20:12.908
2023,19,sainz,2,34,20:15.432
2023,19,ricciardo,2,34,20:17.136
2023,19,piastri,2,34,20:19.064
2023,19,russell,2,34,20:18.200
2023,19,tsunoda,2,34,20:18.057
2023,19,hulkenberg,2,34,20:19.826
2023,19,norris,3,34,20:26.386
2023,20,max_verstappen,1,1,18.535
2023,20,norris,1,1,19.386
2023,20,hamilton,1,1,18.521
2023,20,alonso,1,1,18.487
2023,20,stroll,1,1,18.504
2023,20,russell,1,1,20.449
2023,20,perez,1,1,20.811
2023,20,sainz,1,1,23.030
2023,20,ocon,1,1,22.209
2023,20,piastri,1,1,26:24.007
2023,20,tsunoda,1,1,20.969
2023,20,gasly,1,1,20.523
2023,20,bottas,1,1,20.732
2023,20,zhou,1,1,21.256
2023,20,sargeant,1,1,27.472
2023,20,ricciardo,1,1,26:16.725
2023,20,hulkenberg,1,1,34.261
2023,20,max_verstappen,2,2,23:22.632
2023,20,norris,2,2,23:24.611
2023,20,hamilton,2,2,23:26.375
2023,20,alonso,2,2,23:28.154
2023,20,stroll,2,2,23:29.984
2023,20,russell,2,2,23:30.984
2023,20,perez,2,2,23:31.712
2023,20,sainz,2,2,23:33.704
2023,20,ocon,2,2,23:34.725
2023,20,tsunoda,2,2,23:35.420
2023,20,gasly,2,2,23:36.706
2023,20,bottas,2,2,23:38.156
2023,20,zhou,2,2,23:39.945
2023,21,perez,1,1,33.599
2023,21,alonso,1,1,29.304
2023,21,bottas,1,1,43.914
2023,21,stroll,1,3,22.222
2023,21,sainz,1,3,21.261
2023,21,tsunoda,1,10,20.619
2023,21,hulkenberg,1,12,22.154
2023,21,kevin_magnussen,1,14,21.611
2023,21,russell,1,15,21.257
2023,21,sargeant,1,15,21.367
2023,21,max_verstappen,1,16,26.686
2023,21,albon,1,16,21.242
2023,21,piastri,1,16,23.269
2023,21,gasly,1,17,22.262
2023,21,hamilton,1,17,25.047
2023,21,ricciardo,1,17,22.242
2023,21,ocon,1,20,21.763
2023,21,leclerc,1,21,22.559
2023,21,tsunoda,2,21,20.894
2023,21,bottas,2,24,21.575
2023,21,perez,2,26,21.568
2023,21,stroll,2,26,22.570
2023,21,max_verstappen,2,26,21.323
2023,21,russell,2,26,21.952
2023,21,sainz,2,26,22.630
2023,21,alonso,2,26,23.214
2023,21,zhou,1,26,22.155
2023,21,kevin_magnussen,2,26,21.868
2023,21,hulkenberg,2,26,25.453
2023,21,hamilton,2,26,22.508
2023,22,kevin_magnussen,1,5,22.764
2023,22,ricciardo,1,7,21.692
2023,22,alonso,1,12,22.462
2023,22,piastri,1,13,21.697
2023,22,hulkenberg,1,13,21.861
2023,22,zhou,1,13,22.867
2023,22,norris,1,14,24.061
2023,22,russell,1,14,21.650
2023,22,hamilton,1,15,22.195
2023,22,ocon,1,15,22.160
2023,22,sargeant,1,15,22.124
2023,22,max_verstappen,1,16,21.662
2023,22,albon,1,16,22.170
2023,22,leclerc,1,17,21.919
2023,22,perez,1,17,21.446
2023,22,gasly,1,17,23.091
2023,22,tsunoda,1,22,21.486
2023,22,stroll,1,22,21.866
2023,22,kevin_magnussen,2,22,22.163
2023,22,sainz,1,23,21.229
2023,22,bottas,1,29,22.665
2023,22,ricciardo,2,31,21.740
2023,22,gasly,2,32,23.478
2023,22,norris,2,33,21.432
2023,22,hulkenberg,2,33,22.081
2023,22,russell,2,34,22.084
2023,22,leclerc,2,35,21.246
2023,22,hamilton,2,35,22.045
2023,22,piastri,2,36,21.156
2023,22,alonso,2,36,21.841
2024,1,hulkenberg,1,1,36.604
2024,1,zhou,1,9,25.208
2024,1,stroll,1,9,24.418
2024,1,ocon,1,10,24.877
2024,1,sargeant,1,10,35.729
2024,1,russell,1,11,24.778
2024,1,leclerc,1,11,24.069
2024,1,kevin_magnussen,1,11,25.951
2024,1,perez,1,12,24.516
2024,1,piastri,1,12,25.450
2024,1,hamilton,1,12,25.087
2024,1,gasly,1,12,29.980
2024,1,bottas,1,12,26.420
2024,1,norris,1,13,24.205
2024,1,ricciardo,1,13,24.988
2024,1,sainz,1,14,24.474
2024,1,tsunoda,1,14,24.724
2024,1,alonso,1,15,24.786
2024,1,albon,1,15,24.681
2024,1,max_verstappen,1,17,25.064
2024,1,hulkenberg,2,20,24.768
2024,1,stroll,2,27,24.545
2024,1,zhou,2,28,25.094
2024,1,sargeant,2,28,25.070
2024,1,ocon,2,30,25.145
2024,1,bottas,2,30,1:14.773
2024,1,russell,2,31,24.866
2024,1,gasly,2,31,26.462
2024,1,kevin_magnussen,2,32,24.446
2024,1,norris,2,33,24.705
2024,2,max_verstappen,1,7,20.607
2024,2,perez,1,7,22.196
2024,2,leclerc,1,7,23.419
2024,2,piastri,1,7,21.427
2024,2,alonso,1,7,22.129
2024,2,russell,1,7,21.013
2024,2,bearman,1,7,22.457
2024,2,tsunoda,1,7,21.694
2024,2,albon,1,7,21.723
2024,2,kevin_magnussen,1,7,21.460
2024,2,ricciardo,1,7,1:03.364
2024,2,ocon,1,7,22.502
2024,2,bottas,1,7,22.795
2024,2,sargeant,1,7,23.645
2024,2,hulkenberg,1,33,21.035
2024,2,bottas,2,35,23.281
2024,2,hamilton,1,36,20.170
2024,2,norris,1,37,22.211
2024,2,zhou,1,41,46.381
2024,3,ricciardo,1,5,18.265
2024,3,albon,1,6,17.755
2024,3,zhou,1,6,19.032
2024,3,hamilton,1,7,17.596
2024,3,kevin_magnussen,1,7,18.301
2024,3,russell,1,8,18.046
2024,3,stroll,1,8,17.901
2024,3,bottas,1,8,46.969
2024,3,leclerc,1,9,17.409
2024,3,piastri,1,9,17.573
2024,3,tsunoda,1,9,18.523
2024,3,ocon,1,9,18.287
2024,3,norris,1,14,17.776
2024,3,perez,1,14,18.112
2024,3,sainz,1,16,17.599
2024,3,ocon,2,16,30.626
2024,3,alonso,1,17,18.160
2024,3,hulkenberg,1,17,18.320
2024,3,gasly,1,17,20.316
2024,3,albon,2,27,17.745
2024,3,ricciardo,2,29,17.751
2024,3,kevin_magnussen,2,33,18.151
2024,3,leclerc,2,34,17.308
2024,3,perez,2,35,17.222
2024,3,hulkenberg,2,35,18.145
2024,3,zhou,2,35,36.866
2024,3,tsunoda,2,36,17.535
2024,3,bottas,2,36,18.938
2024,3,stroll,2,37,17.977
2024,3,piastri,2,39,18.533
2024,4,max_verstappen,1,1,26:15.603
2024,4,perez,1,1,26:17.661
2024,4,norris,1,1,26:20.116
2024,4,sainz,1,1,26:20.097
2024,4,alonso,1,1,26:20.924
2024,4,piastri,1,1,26:20.204
2024,4,hamilton,1,1,26:20.696
2024,4,leclerc,1,1,26:23.333
2024,4,russell,1,1,26:21.238
2024,4,hulkenberg,1,1,26:20.886
2024,4,bottas,1,1,26:22.542
2024,4,tsunoda,1,1,26:24.553
2024,4,ocon,1,1,26:26.095
2024,4,gasly,1,1,26:26.793
2024,4,stroll,1,1,26:25.911
2024,4,kevin_magnussen,1,1,26:24.630
2024,4,sargeant,1,1,26:25.267
2024,4,zhou,1,1,26:22.912
2024,4,hulkenberg,2,5,23.622
2024,4,bottas,2,6,24.824
2024,4,tsunoda,2,7,23.358
2024,4,zhou,2,7,23.910
2024,4,norris,2,11,23.049
2024,4,zhou,3,11,26.653
2024,4,piastri,2,12,23.420
2024,4,stroll,2,12,23.358
2024,4,alonso,2,13,22.998
2024,4,perez,2,15,22.990
2024,4,sainz,2,15,23.136
2024,4,max_verstappen,2,16,23.177
2024,5,hulkenberg,1,8,23.004
2024,5,tsunoda,1,8,23.160
2024,5,zhou,1,8,23.362
2024,5,stroll,1,9,23.823
2024,5,bottas,1,9,22.949
2024,5,ocon,1,9,23.156
2024,5,albon,1,9,23.273
2024,5,hamilton,1,9,22.518
2024,5,alonso,1,11,23.049
2024,5,russell,1,11,22.415
2024,5,gasly,1,11,39.712
2024,5,sargeant,1,12,23.229
2024,5,max_verstappen,1,13,22.456
2024,5,perez,1,13,22.027
2024,5,ricciardo,1,14,22.598
2024,5,piastri,1,16,22.673
2024,5,sainz,1,17,22.629
2024,5,kevin_magnussen,1,17,22.974
2024,5,leclerc,1,21,22.360
2024,5,stroll,2,21,22.911
2024,5,hamilton,2,21,22.662
2024,5,norris,1,22,22.161
2024,5,max_verstappen,2,23,22.270
2024,5,perez,2,23,22.371
2024,5,alonso,2,23,22.687
2024,5,russell,2,23,22.707
2024,5,hulkenberg,2,23,23.336
2024,5,ocon,2,23,23.208
2024,5,tsunoda,2,23,22.387
2024,5,albon,2,23,23.600
2024,6,albon,1,10,22.828
2024,6,stroll,1,11,23.038
2024,6,sargeant,1,11,22.611
2024,6,bottas,1,11,23.730
2024,6,hulkenberg,1,12,23.055
2024,6,gasly,1,12,22.466
2024,6,perez,1,17,21.695
2024,6,leclerc,1,19,21.825
2024,6,ocon,1,22,22.663
2024,6,alonso,1,22,22.374
2024,6,kevin_magnussen,1,22,23.265
2024,6,max_verstappen,1,23,22.187
2024,6,russell,1,24,22.800
2024,6,hamilton,1,26,22.107
2024,6,piastri,1,27,22.216
2024,6,sainz,1,27,22.805
2024,6,perez,2,28,22.396
2024,6,tsunoda,1,28,22.153
2024,6,zhou,1,28,23.017
2024,6,ricciardo,1,28,22.540
2024,6,hulkenberg,2,28,22.487
2024,6,stroll,2,28,22.631
2024,6,kevin_magnussen,2,28,29.727
2024,6,norris,1,29,22.041
2024,6,bottas,2,29,22.765
2024,6,kevin_magnussen,3,31,30.732
2024,6,piastri,2,40,30.409
2024,6,albon,2,53,22.567
2024,7,alonso,1,7,31.368
2024,7,albon,1,8,30.050
2024,7,gasly,1,8,30.081
2024,7,bottas,1,8,30.240
2024,7,albon,2,9,33.179
2024,7,ricciardo,1,11,30.068
2024,7,tsunoda,1,12,29.628
2024,7,hulkenberg,1,13,29.749
2024,7,russell,1,21,29.664
2024,7,norris,1,22,29.956
2024,7,piastri,1,23,29.770
2024,7,max_verstappen,1,24,30.416
2024,7,albon,3,23,38.413
2024,7,leclerc,1,25,30.149
2024,7,ocon,1,25,30.659
2024,7,sainz,1,27,30.508
2024,7,hamilton,1,27,29.547
2024,7,albon,4,28,31.131
2024,7,gasly,2,30,30.654
2024,7,sargeant,1,31,31.085
2024,7,zhou,1,33,30.244
2024,7,perez,1,37,29.669
2024,7,stroll,1,37,29.971
2024,7,kevin_magnussen,1,37,31.302
2024,7,alonso,2,40,30.483
2024,7,russell,2,52,29.605
2024,7,alonso,3,59,29.931
2024,8,leclerc,1,1,39:18.026
2024,8,piastri,1,1,39:17.645
2024,8,norris,1,1,39:25.538
2024,8,russell,1,1,39:29.363
2024,8,max_verstappen,1,1,39:32.670
2024,8,hamilton,1,1,39:35.369
2024,8,tsunoda,1,1,39:37.564
2024,8,albon,1,1,39:41.390
2024,8,gasly,1,1,39:41.893
2024,8,stroll,1,1,39:43.588
2024,8,ricciardo,1,1,39:45.823
2024,8,alonso,1,1,39:49.467
2024,8,sargeant,1,1,39:51.600
2024,8,bottas,1,1,39:54.053
2024,8,sainz,1,1,38:47.072
2024,8,zhou,1,1,39:46.414
2024,8,bottas,2,15,24.239
2024,8,stroll,2,42,24.132
2024,8,stroll,3,48,28.211
2024,8,hamilton,2,51,24.232
2024,8,max_verstappen,2,52,23.813
2024,8,sargeant,2,57,24.384
2024,8,zhou,2,70,24.367
2024,9,kevin_magnussen,1,7,30.472
2024,9,hulkenberg,1,12,24.233
2024,9,zhou,1,24,25.598
2024,9,max_verstappen,1,25,24.306
2024,9,russell,1,25,24.044
2024,9,piastri,1,25,23.977
2024,9,alonso,1,25,25.788
2024,9,hamilton,1,25,23.762
2024,9,stroll,1,25,24.284
2024,9,albon,1,25,24.753
2024,9,leclerc,1,25,24.031
2024,9,sainz,1,25,27.626
2024,9,kevin_magnussen,2,25,26.794
2024,9,gasly,1,25,24.911
2024,9,perez,1,25,33.762
2024,9,hulkenberg,2,25,24.668
2024,9,norris,1,26,23.423
2024,9,ricciardo,1,26,30.298
2024,9,leclerc,2,28,47.186
2024,9,leclerc,3,31,24.629
2024,9,gasly,2,40,24.408
2024,9,kevin_magnussen,3,41,24.833
2024,9,bottas,1,42,24.929
2024,9,hamilton,2,43,24.226
2024,9,ricciardo,2,43,23.860
2024,9,sainz,2,43,24.125
2024,9,perez,2,43,24.423
2024,9,piastri,2,44,23.476
2024,9,alonso,2,44,24.346
2024,9,tsunoda,1,44,25.569
2024,10,zhou,1,9,22.523
2024,10,tsunoda,1,9,22.064
2024,10,kevin_magnussen,1,10,23.360
2024,10,bottas,1,11,22.744
2024,10,hulkenberg,1,12,22.722
2024,10,ocon,1,13,21.834
2024,10,perez,1,13,22.181
2024,10,gasly,1,14,26.097
2024,10,sargeant,1,14,22.401
2024,10,russell,1,15,25.023
2024,10,sainz,1,15,22.194
2024,10,hamilton,1,16,21.840
2024,10,ricciardo,1,16,22.364
2024,10,max_verstappen,1,17,21.544
2024,10,stroll,1,17,21.880
2024,10,albon,1,18,23.248
2024,10,alonso,1,19,21.957
2024,10,piastri,1,21,22.224
2024,10,norris,1,23,21.618
2024,10,leclerc,1,24,22.260
2024,10,tsunoda,2,27,22.084
2024,10,bottas,2,28,22.963
2024,10,kevin_magnussen,2,29,28.967
2024,10,perez,2,31,21.464
2024,10,sargeant,2,34,22.506
2024,10,russell,2,36,22.700
2024,10,sainz,2,36,22.249
2024,10,ocon,2,37,21.921
2024,10,stroll,2,37,23.381
2024,10,gasly,2,38,21.687
2024,11,leclerc,1,1,31.917
2024,11,sargeant,1,1,31.722
2024,11,kevin_magnussen,1,10,21.518
2024,11,ricciardo,1,10,21.502
2024,11,hulkenberg,1,11,22.355
2024,11,alonso,1,11,21.483
2024,11,albon,1,12,21.878
2024,11,leclerc,2,16,21.685
2024,11,ocon,1,19,22.291
2024,11,bottas,1,19,21.918
2024,11,gasly,1,20,21.431
2024,11,stroll,1,20,21.399
2024,11,sargeant,2,20,22.502
2024,11,hamilton,1,21,21.563
2024,11,perez,1,21,21.291
2024,11,tsunoda,1,21,21.250
2024,11,russell,1,22,21.673
2024,11,sainz,1,22,21.226
2024,11,max_verstappen,1,23,21.899
2024,11,norris,1,23,21.617
2024,11,piastri,1,25,20.978
2024,11,zhou,1,28,23.198
2024,11,leclerc,3,33,22.243
2024,11,alonso,2,35,33.947
2024,11,ricciardo,2,37,21.093
2024,11,kevin_magnussen,2,38,21.832
2024,11,hulkenberg,2,39,21.814
2024,11,albon,2,39,21.692
2024,11,gasly,2,42,22.043
2024,11,bottas,2,42,21.991
2024,12,zhou,1,12,29.178
2024,12,leclerc,1,19,28.481
2024,12,perez,1,19,28.391
2024,12,ocon,1,19,28.495
2024,12,zhou,2,19,29.838
2024,12,ocon,2,21,28.276
2024,12,max_verstappen,1,26,28.365
2024,12,sainz,1,26,29.199
2024,12,hulkenberg,1,26,29.412
2024,12,stroll,1,26,29.023
2024,12,ricciardo,1,26,28.875
2024,12,bottas,1,26,30.628
2024,12,norris,1,27,28.661
2024,12,hamilton,1,27,28.929
2024,12,russell,1,27,32.045
2024,12,alonso,1,27,29.341
2024,12,tsunoda,1,27,
2024,12,albon,1,27,34.742
2024,12,ocon,3,26,29.289
2024,12,kevin_magnussen,1,27,30.308
2024,12,sargeant,1,27,32.801
2024,12,zhou,3,26,29.125
2024,12,piastri,1,28,29.541
2024,12,leclerc,2,27,29.233
2024,12,perez,2,28,32.313
2024,12,kevin_magnussen,2,37,29.884
2024,12,ricciardo,2,37,29.873
2024,12,bottas,2,37,31.527
2024,12,hamilton,2,38,30.038
2024,12,max_verstappen,2,38,29.076
2024,13,hulkenberg,1,2,22.287
2024,13,albon,1,6,22.091
2024,13,kevin_magnussen,1,6,21.871
2024,13,ocon,1,6,21.829
2024,13,alonso,1,7,22.542
2024,13,ricciardo,1,7,21.084
2024,13,zhou,1,7,21.993
2024,13,sargeant,1,8,21.757
2024,13,stroll,1,14,23.237
2024,13,hamilton,1,16,21.306
2024,13,bottas,1,16,22.146
2024,13,norris,1,17,21.861
2024,13,piastri,1,18,21.641
2024,13,max_verstappen,1,21,22.101
2024,13,sainz,1,21,21.655
2024,13,leclerc,1,23,21.894
2024,13,perez,1,28,21.395
2024,13,gasly,1,28,21.405
2024,13,ricciardo,2,28,21.378
2024,13,tsunoda,1,29,21.467
2024,13,hulkenberg,2,29,22.472
2024,13,albon,2,29,23.410
2024,13,ocon,2,30,21.444
2024,13,russell,1,33,21.369
2024,13,sargeant,2,33,21.398
2024,13,kevin_magnussen,2,34,22.531
2024,13,zhou,2,36,22.183
2024,13,alonso,2,37,21.800
2024,13,hamilton,2,40,21.910
2024,13,leclerc,2,40,21.723
2024,14,hulkenberg,1,7,23.562
2024,14,albon,1,8,23.606
2024,14,ricciardo,1,8,22.643
2024,14,sargeant,1,8,23.338
2024,14,gasly,1,9,22.900
2024,14,russell,1,10,22.686
2024,14,max_verstappen,1,10,23.214
2024,14,hamilton,1,11,23.188
2024,14,perez,1,11,22.692
2024,14,piastri,1,11,22.623
2024,14,bottas,1,11,23.147
2024,14,leclerc,1,12,22.942
2024,14,ocon,1,12,23.366
2024,14,stroll,1,12,23.010
2024,14,alonso,1,13,23.075
2024,14,norris,1,15,22.682
2024,14,tsunoda,1,15,23.452
2024,14,kevin_magnussen,1,17,23.619
2024,14,sainz,1,20,23.080
2024,14,hulkenberg,2,20,23.268
2024,14,perez,2,21,22.648
2024,14,ricciardo,2,21,22.328
2024,14,albon,2,23,23.146
2024,14,sargeant,2,24,23.692
2024,14,leclerc,2,25,23.330
2024,14,hamilton,2,26,22.704
2024,14,max_verstappen,2,28,22.943
2024,14,sainz,2,28,23.089
2024,14,gasly,2,28,22.844
2024,14,norris,2,29,22.610
2024,15,albon,1,12,21.258
2024,15,hulkenberg,1,14,21.619
2024,15,tsunoda,1,14,21.249
2024,15,bottas,1,15,21.095
2024,15,zhou,1,18,21.214
2024,15,sargeant,1,22,22.030
2024,15,hamilton,1,23,21.168
2024,15,leclerc,1,24,20.841
2024,15,russell,1,25,21.846
2024,15,max_verstappen,1,27,20.785
2024,15,norris,1,28,21.536
2024,15,perez,1,29,22.934
2024,15,ricciardo,1,29,20.942
2024,15,sainz,1,30,20.840
2024,15,stroll,1,30,21.385
2024,15,ocon,1,30,21.015
2024,15,alonso,1,31,21.348
2024,15,gasly,1,32,22.646
2024,15,tsunoda,2,32,20.880
2024,15,piastri,1,33,20.969
2024,15,kevin_magnussen,1,40,21.403
2024,15,bottas,2,43,21.273
2024,15,hamilton,2,48,21.026
2024,15,zhou,2,51,22.044
2024,15,russell,2,54,21.159
2024,15,albon,2,54,21.016
2024,16,hulkenberg,1,5,38.875
2024,16,gasly,1,10,24.335
2024,16,russell,1,11,32.696
2024,16,ricciardo,1,11,30.317
2024,16,alonso,1,12,24.866
2024,16,norris,1,14,24.169
2024,16,kevin_magnussen,1,14,25.672
2024,16,leclerc,1,15,24.551
2024,16,hamilton,1,15,24.469
2024,16,zhou,1,15,27.138
2024,16,piastri,1,16,23.793
2024,16,colapinto,1,16,25.147
2024,16,albon,1,17,24.801
2024,16,sainz,1,19,24.313
2024,16,stroll,1,19,24.980
2024,16,max_verstappen,1,22,28.198
2024,16,perez,1,23,24.728
2024,16,gasly,2,30,24.203
2024,16,ocon,1,31,24.146
2024,16,norris,2,32,24.870
2024,16,hulkenberg,2,32,36.576
2024,16,russell,2,33,26.297
2024,16,bottas,1,33,24.410
2024,16,perez,2,35,24.030
2024,16,alonso,2,35,24.501
2024,16,stroll,2,36,24.209
2024,16,hamilton,2,37,24.155
2024,16,piastri,2,38,24.670
2024,16,max_verstappen,2,41,24.150
2024,16,stroll,3,50,25.269
2024,17,stroll,1,1,21.123
2024,17,colapinto,1,10,20.596
2024,17,alonso,1,11,20.073
2024,17,bottas,1,11,20.045
2024,17,max_verstappen,1,12,21.145
2024,17,russell,1,12,19.954
2024,17,hamilton,1,12,21.289
2024,17,tsunoda,1,12,20.922
2024,17,perez,1,13,20.630
2024,17,bearman,1,14,21.276
2024,17,piastri,1,15,20.181
2024,17,hulkenberg,1,15,21.617
2024,17,leclerc,1,16,20.671
2024,17,sainz,1,17,21.483
2024,17,stroll,2,22,20.214
2024,17,albon,1,31,20.287
2024,17,zhou,1,34,20.520
2024,17,norris,1,37,19.712
2024,17,max_verstappen,2,49,20.725
2024,17,ricciardo,1,49,21.984
2024,17,ocon,1,49,20.634
2024,17,gasly,1,50,20.257
2024,18,ricciardo,1,10,30.316
2024,18,albon,1,11,29.126
2024,18,sainz,1,13,29.385
2024,18,hamilton,1,17,29.272
2024,18,alonso,1,25,29.251
2024,18,stroll,1,26,29.816
2024,18,russell,1,27,28.739
2024,18,perez,1,28,28.990
2024,18,kevin_magnussen,1,28,29.707
2024,18,max_verstappen,1,29,29.655
2024,18,hulkenberg,1,29,29.808
2024,18,colapinto,1,29,29.772
2024,18,ocon,1,29,29.601
2024,18,norris,1,30,29.091
2024,18,tsunoda,1,33,29.662
2024,18,bottas,1,33,30.423
2024,18,zhou,1,34,29.360
2024,18,leclerc,1,36,29.042
2024,18,gasly,1,37,31.509
2024,18,piastri,1,38,29.152
2024,18,ricciardo,2,46,29.066
2024,18,kevin_magnussen,2,49,31.291
2024,18,ricciardo,3,58,29.653
2024,19,albon,1,3,34.983
2024,19,zhou,1,13,24.433
2024,19,bottas,1,15,24.439
2024,19,kevin_magnussen,1,17,23.966
2024,19,gasly,1,18,28.228
2024,19,tsunoda,1,18,24.193
2024,19,sainz,1,21,23.963
2024,19,max_verstappen,1,25,24.228
2024,19,leclerc,1,26,23.817
2024,19,perez,1,26,23.580
2024,19,alonso,1,26,24.247
2024,19,hulkenberg,1,27,24.500
2024,19,stroll,1,27,26.399
2024,19,norris,1,31,23.731
2024,19,ocon,1,31,24.156
2024,19,piastri,1,32,24.107
2024,19,albon,2,33,24.391
2024,19,zhou,2,35,24.890
2024,19,lawson,1,36,23.839
2024,19,kevin_magnussen,2,38,24.087
2024,19,colapinto,1,39,23.971
2024,19,russell,1,40,29.327
2024,19,ocon,2,51,26.175
2024,20,perez,1,20,27.730
2024,20,max_verstappen,1,26,43.730
2024,20,stroll,1,26,22.592
2024,20,hamilton,1,28,22.538
2024,20,gasly,1,28,23.204
2024,20,hulkenberg,1,29,23.077
2024,20,norris,1,30,22.111
2024,20,kevin_magnussen,1,30,23.332
2024,20,leclerc,1,31,22.860
2024,20,russell,1,31,22.462
2024,20,sainz,1,32,22.249
2024,20,piastri,1,39,21.825
2024,20,lawson,1,39,22.586
2024,20,zhou,1,43,22.935
2024,20,perez,2,43,22.174
2024,20,colapinto,1,47,23.895
2024,20,ocon,1,48,23.245
2024,20,bottas,1,49,22.505
2024,20,lawson,2,65,30.299
2024,20,leclerc,2,69,22.690
2024,20,perez,3,68,21.920
2024,21,leclerc,1,24,24.573
2024,21,hulkenberg,1,25,25.369
2024,21,colapinto,1,26,25.287
2024,21,piastri,1,27,26.050
2024,21,alonso,1,27,25.107
2024,21,bearman,1,27,35.755
2024,21,hamilton,1,27,25.205
2024,21,sainz,1,27,25.920
2024,21,perez,1,27,26.692
2024,21,zhou,1,27,25.248
2024,21,russell,1,28,25.698
2024,21,norris,1,28,24.764
2024,21,tsunoda,1,28,25.431
2024,21,lawson,1,28,28.167
2024,21,hulkenberg,2,27,58.984
2024,21,zhou,2,28,27.067
2024,21,colapinto,2,30,25.239
2024,21,hulkenberg,3,29,28.590
2024,21,ocon,1,32,23:28.695
2024,21,max_verstappen,1,32,23:29.303
2024,21,zhou,3,31,21:23.154
2024,21,gasly,1,32,23:27.586
2024,21,norris,2,32,23:35.363
2024,21,russell,2,32,23:35.838
2024,21,tsunoda,2,32,23:39.030
2024,21,leclerc,2,32,23:40.260
2024,21,piastri,2,32,23:40.270
2024,21,alonso,2,32,23:42.872
2024,21,lawson,2,32,23:42.722
2024,21,hamilton,2,32,23:45.703
2024,22,alonso,1,4,21.407
2024,22,leclerc,1,9,21.329
2024,22,norris,1,9,21.194
2024,22,albon,1,9,22.012
2024,22,stroll,1,9,34.863
2024,22,sainz,1,10,21.048
2024,22,gasly,1,10,22.179
2024,22,tsunoda,1,10,21.168
2024,22,piastri,1,10,27.732
2024,22,max_verstappen,1,11,20.697
2024,22,ocon,1,11,15.790
2024,22,zhou,1,11,22.960
2024,22,lawson,1,11,21.049
2024,22,russell,1,12,21.072
2024,22,ocon,2,12,21.142
2024,22,hamilton,1,13,21.067
2024,22,hulkenberg,1,14,21.511
2024,22,colapinto,1,16,21.170
2024,22,perez,1,17,21.294
2024,22,kevin_magnussen,1,17,21.963
2024,22,bottas,1,17,21.623
2024,22,alonso,2,24,21.407
2024,22,piastri,2,25,21.082
2024,22,colapinto,2,26,21.221
2024,22,max_verstappen,2,27,22.254
2024,22,hamilton,2,27,21.355
2024,22,sainz,2,28,20.879
2024,22,stroll,2,28,21.588
2024,22,tsunoda,2,29,21.208
2024,22,norris,2,30,20.668
2024,23,stroll,1,1,29.783
2024,23,hulkenberg,1,1,32.957
2024,23,stroll,2,7,41.674
2024,23,russell,1,23,32.309
2024,23,bottas,1,24,29.034
2024,23,kevin_magnussen,1,27,28.543
2024,23,hulkenberg,2,31,28.343
2024,23,piastri,1,34,27.818
2024,23,sainz,1,34,36.143
2024,23,hamilton,1,34,37.915
2024,23,max_verstappen,1,35,28.303
2024,23,norris,1,35,28.024
2024,23,leclerc,1,35,28.460
2024,23,perez,1,35,28.088
2024,23,gasly,1,35,28.792
2024,23,russell,2,35,27.870
2024,23,alonso,1,35,28.628
2024,23,zhou,1,35,29.085
2024,23,tsunoda,1,35,29.024
2024,23,albon,1,35,29.179
2024,23,lawson,1,35,45.049
2024,23,max_verstappen,2,36,23.884
2024,23,hamilton,2,35,23.412
2024,23,bottas,2,35,28.968
2024,23,norris,2,36,25.592
2024,23,leclerc,2,36,25.675
2024,23,piastri,2,36,22.867
2024,23,perez,2,36,22.705
2024,23,gasly,2,36,22.717
2024,23,russell,3,36,22.763
2024,24,colapinto,1,3,24.941
2024,24,piastri,1,4,23.582
2024,24,bottas,1,6,41.144
2024,24,stroll,1,11,23.266
